National Instruments Acquisition
Time    Acc001    Volt001
0.239746 0.006984 0.000059
0.240234 0.007401 -0.000083
0.240723 0.006492 -0.000116
0.241211 0.006568 -0.000042
0.241699 0.006227 -0.000015
0.242188 0.007817 0.000029
0.242676 0.007098 -0.000109
0.243164 0.006681 -0.000000
0.243652 0.006719 -0.000064
0.244141 0.004448 -0.000086
0.244629 0.007098 0.000059
0.245117 0.005395 -0.000176
0.245605 0.003464 -0.000068
0.246094 0.006227 -0.000068
0.246582 0.005470 -0.000075
0.247070 0.006114 0.000033
0.247559 0.005167 0.000007
0.248047 0.002594 0.000127
0.248535 0.003010 -0.000075
0.249023 0.004183 0.000022
0.249512 0.005470 -0.000004
0.250000 0.005432 -0.000225
0.250488 0.005092 0.000003
0.250977 0.003691 -0.000053
0.251465 0.001307 -0.000090
0.251953 0.001761 0.000022
0.252441 0.002177 -0.000056
0.252930 0.001004 0.000026
0.253418 -0.000775 0.000127
0.253906 -0.002592 -0.000056
0.254395 -0.001381 0.000003
0.254883 -0.001570 -0.000079
0.255371 -0.001986 -0.000269
0.255859 -0.001948 -0.000038
0.256348 -0.002138 0.000003
0.256836 0.000020 0.000007
0.257324 -0.001721 -0.000000
0.257813 -0.001267 -0.000049
0.258301 0.000625 -0.000139
0.258789 0.000436 -0.000210
0.259277 -0.000207 -0.000053
0.259766 -0.000813 -0.000086
0.260254 0.002594 -0.000183
0.260742 0.001080 -0.000004
0.261230 0.001080 0.000011
0.261719 0.003426 -0.000258
0.262207 0.002821 -0.000086
0.262695 0.004940 -0.000045
0.263184 0.003578 -0.000206
0.263672 0.003843 0.000018
0.264160 0.006303 0.000007
0.264648 0.006265 -0.000042
0.265137 0.006114 -0.000045
0.265625 0.006530 -0.000053
0.266113 0.008385 0.000007
0.266602 0.008687 0.000011
0.267090 0.009407 0.000003
0.267578 0.009104 -0.000098
0.268066 0.008006 -0.000120
0.268555 0.009558 -0.000109
0.269043 0.010656 -0.000008
0.269531 0.009217 0.000022
0.270020 0.009407 -0.000101
0.270508 0.011602 -0.000161
0.270996 0.010845 -0.000053
0.271484 0.009255 0.000048
0.271973 0.008082 -0.000098
0.272461 0.007779 -0.000004
0.272949 0.007287 -0.000008
0.273438 0.007552 -0.000071
0.273926 0.006719 0.000052
0.274414 0.005054 -0.000079
0.274902 0.005962 -0.000127
0.275391 0.003124 -0.000015
0.275879 0.002745 0.000018
0.276367 0.004751 -0.000075
0.276855 0.003578 -0.000101
0.277344 0.004940 -0.000056
0.277832 0.004638 0.000007
0.278320 0.002367 -0.000068
0.278809 0.003275 -0.000202
0.279297 0.003275 -0.000139
0.279785 0.001496 -0.000008
0.280273 -0.000056 0.000044
0.280762 -0.000775 -0.000056
0.281250 -0.000132 -0.000049
0.281738 -0.000056 -0.000150
0.282227 0.000512 -0.000049
0.282715 -0.000094 0.000145
0.283203 -0.000472 -0.000034
0.283691 -0.000359 -0.000113
0.284180 -0.001418 -0.000064
0.284668 -0.000094 0.000100
0.285156 0.000815 0.000022
0.285645 0.002291 -0.000120
0.286133 0.001647 -0.000090
0.286621 0.001912 -0.000101
0.287109 0.003805 -0.000120
0.287598 0.002253 -0.000105
0.288086 0.003275 0.000119
0.288574 0.002215 0.000082
0.289063 0.001950 0.000018
0.289551 0.005849 0.000108
0.290039 0.007136 -0.000038
0.290527 0.007855 -0.000079
0.291016 0.008574 -0.000042
0.291504 0.009293 -0.000056
0.291992 0.010315 -0.000157
0.292480 0.011791 -0.000120
0.292969 0.011488 -0.000019
0.293457 0.009444 0.000026
0.293945 0.009293 -0.000030
0.294434 0.008195 -0.000150
0.294922 0.009179 0.000003
0.295410 0.010277 -0.000090
0.295898 0.009672 -0.000165
0.296387 0.012662 0.000003
0.296875 0.012321 -0.000090
0.297363 0.010921 -0.000161
0.297852 0.010466 -0.000056
0.298340 0.011072 -0.000030
0.298828 0.012737 -0.000180
0.299316 0.008952 -0.000023
0.299805 0.007703 0.000108
0.300293 0.008385 -0.000004
0.300781 0.008574 0.000082
0.301270 0.010126 -0.000083
0.301758 0.009104 -0.000105
0.302246 0.007665 -0.000049
0.302734 0.005470 -0.000109
0.303223 0.004675 -0.000019
0.303711 0.006530 -0.000169
0.304199 0.005130 -0.000094
0.304688 0.003048 0.000044
0.305176 0.003237 -0.000000
0.305664 0.002064 0.000007
0.306152 0.001458 -0.000068
0.306641 0.001193 -0.000053
